:START_ID(Customer),:END_ID(Film),rentalDate,:TYPE
184,4,2005-07-12 02:40:41.000,WATCHED
57,249,2005-07-12 02:42:51.000,WATCHED
19,532,2005-07-12 02:57:02.000,WATCHED
139,776,2005-07-12 02:57:39.000,WATCHED
222,206,2005-07-12 03:04:29.000,WATCHED
48,55,2005-07-12 03:05:38.000,WATCHED
474,695,2005-07-12 03:11:18.000,WATCHED
577,987,2005-07-12 03:11:23.000,WATCHED
219,625,2005-07-12 03:11:55.000,WATCHED
40,358,2005-07-12 03:15:45.000,WATCHED
120,292,2005-07-12 03:18:07.000,WATCHED
535,829,2005-07-12 03:19:14.000,WATCHED
415,869,2005-07-12 03:27:37.000,WATCHED
423,85,2005-07-12 03:28:22.000,WATCHED
118,538,2005-07-12 03:33:12.000,WATCHED
597,322,2005-07-12 03:34:50.000,WATCHED
427,540,2005-07-12 03:35:01.000,WATCHED
446,201,2005-07-12 03:35:39.000,WATCHED
322,298,2005-07-12 03:39:29.000,WATCHED
68,371,2005-07-12 03:42:49.000,WATCHED
393,586,2005-07-12 03:44:43.000,WATCHED
73,778,2005-07-12 03:47:44.000,WATCHED
261,154,2005-07-12 03:50:32.000,WATCHED
291,190,2005-07-12 03:51:54.000,WATCHED
387,42,2005-07-12 03:52:39.000,WATCHED
288,592,2005-07-12 03:59:42.000,WATCHED
598,901,2005-07-12 04:00:36.000,WATCHED
270,336,2005-07-12 04:05:16.000,WATCHED
49,725,2005-07-12 04:06:11.000,WATCHED
142,855,2005-07-12 04:11:58.000,WATCHED
574,402,2005-07-12 04:14:19.000,WATCHED
376,321,2005-07-12 04:14:35.000,WATCHED
103,308,2005-07-12 04:17:15.000,WATCHED
225,374,2005-07-12 04:21:20.000,WATCHED
65,118,2005-07-12 04:23:06.000,WATCHED
598,837,2005-07-12 04:29:44.000,WATCHED
503,235,2005-07-12 04:31:04.000,WATCHED
75,747,2005-07-12 04:33:19.000,WATCHED
510,920,2005-07-12 04:35:24.000,WATCHED
225,514,2005-07-12 04:38:32.000,WATCHED
366,843,2005-07-12 04:39:38.000,WATCHED
577,513,2005-07-12 04:39:43.000,WATCHED
446,417,2005-07-12 04:43:43.000,WATCHED
289,771,2005-07-12 04:44:25.000,WATCHED
207,741,2005-07-12 04:46:30.000,WATCHED
529,433,2005-07-12 04:50:26.000,WATCHED
259,491,2005-07-12 04:50:49.000,WATCHED
156,207,2005-07-12 04:51:13.000,WATCHED
529,390,2005-07-12 04:53:41.000,WATCHED
359,528,2005-07-12 04:53:49.000,WATCHED
264,562,2005-07-12 04:54:32.000,WATCHED
97,270,2005-07-12 04:56:15.000,WATCHED
376,972,2005-07-12 04:56:30.000,WATCHED
105,86,2005-07-12 04:57:17.000,WATCHED
262,583,2005-07-12 04:57:46.000,WATCHED
488,544,2005-07-12 05:00:46.000,WATCHED
493,590,2005-07-12 05:02:01.000,WATCHED
112,471,2005-07-12 05:03:14.000,WATCHED
567,63,2005-07-12 05:03:43.000,WATCHED
493,167,2005-07-12 05:05:06.000,WATCHED
265,252,2005-07-12 05:06:39.000,WATCHED
178,601,2005-07-12 05:07:26.000,WATCHED
188,284,2005-07-12 05:08:16.000,WATCHED
570,851,2005-07-12 05:10:16.000,WATCHED
116,315,2005-07-12 05:12:03.000,WATCHED
164,474,2005-07-12 05:16:07.000,WATCHED
353,101,2005-07-12 05:20:35.000,WATCHED
54,96,2005-07-12 05:22:06.000,WATCHED
528,998,2005-07-12 05:24:02.000,WATCHED
27,865,2005-07-12 05:26:26.000,WATCHED
438,18,2005-07-12 05:34:09.000,WATCHED
210,504,2005-07-12 05:34:44.000,WATCHED
35,603,2005-07-12 05:39:50.000,WATCHED
178,396,2005-07-12 05:42:53.000,WATCHED
198,295,2005-07-12 05:43:09.000,WATCHED
13,914,2005-07-12 05:45:47.000,WATCHED
183,166,2005-07-12 05:47:40.000,WATCHED
217,451,2005-07-12 05:50:31.000,WATCHED
140,810,2005-07-12 05:51:47.000,WATCHED
35,686,2005-07-12 05:56:38.000,WATCHED
239,728,2005-07-12 06:03:40.000,WATCHED
115,135,2005-07-12 06:04:22.000,WATCHED
598,309,2005-07-12 06:12:53.000,WATCHED
362,75,2005-07-12 06:13:41.000,WATCHED
439,912,2005-07-12 06:15:05.000,WATCHED
229,501,2005-07-12 06:15:41.000,WATCHED
31,338,2005-07-12 06:26:10.000,WATCHED
468,460,2005-07-12 06:26:49.000,WATCHED
420,450,2005-07-12 06:28:12.000,WATCHED
462,510,2005-07-12 06:42:31.000,WATCHED
472,391,2005-07-12 06:43:36.000,WATCHED
136,448,2005-07-12 06:50:52.000,WATCHED
93,845,2005-07-12 06:56:24.000,WATCHED
419,54,2005-07-12 06:56:26.000,WATCHED
420,278,2005-07-12 06:57:40.000,WATCHED
424,349,2005-07-12 07:06:29.000,WATCHED
442,238,2005-07-12 07:08:21.000,WATCHED
509,624,2005-07-12 07:13:46.000,WATCHED
273,763,2005-07-12 07:19:35.000,WATCHED
356,755,2005-07-12 07:21:17.000,WATCHED
517,973,2005-07-12 07:25:43.000,WATCHED
458,284,2005-07-12 07:25:48.000,WATCHED
409,199,2005-07-12 07:32:59.000,WATCHED
479,218,2005-07-12 07:37:02.000,WATCHED
532,445,2005-07-12 07:38:25.000,WATCHED
519,948,2005-07-12 07:41:14.000,WATCHED
389,730,2005-07-12 07:41:48.000,WATCHED
464,358,2005-07-12 07:44:49.000,WATCHED
214,519,2005-07-12 07:50:24.000,WATCHED
425,784,2005-07-12 07:52:55.000,WATCHED
365,179,2005-07-12 07:57:45.000,WATCHED
547,635,2005-07-12 08:01:07.000,WATCHED
178,616,2005-07-12 08:03:40.000,WATCHED
562,74,2005-07-12 08:08:50.000,WATCHED
244,782,2005-07-12 08:16:50.000,WATCHED
133,733,2005-07-12 08:19:41.000,WATCHED
353,140,2005-07-12 08:20:02.000,WATCHED
286,351,2005-07-12 08:20:23.000,WATCHED
152,53,2005-07-12 08:28:33.000,WATCHED
460,749,2005-07-12 08:30:07.000,WATCHED
144,659,2005-07-12 08:33:49.000,WATCHED
438,5,2005-07-12 08:36:22.000,WATCHED
179,398,2005-07-12 08:37:30.000,WATCHED
248,498,2005-07-12 08:39:56.000,WATCHED
327,928,2005-07-12 08:41:42.000,WATCHED
305,885,2005-07-12 08:50:48.000,WATCHED
337,514,2005-07-12 08:51:03.000,WATCHED
561,482,2005-07-12 08:57:30.000,WATCHED
325,948,2005-07-12 09:04:11.000,WATCHED
302,964,2005-07-12 09:05:34.000,WATCHED
335,861,2005-07-12 09:05:50.000,WATCHED
443,160,2005-07-12 09:06:40.000,WATCHED
269,527,2005-07-12 09:16:24.000,WATCHED
565,136,2005-07-12 09:16:46.000,WATCHED
211,636,2005-07-12 09:18:08.000,WATCHED
582,625,2005-07-12 09:18:35.000,WATCHED
462,402,2005-07-12 09:30:05.000,WATCHED
204,509,2005-07-12 09:31:43.000,WATCHED
442,644,2005-07-12 09:33:10.000,WATCHED
150,638,2005-07-12 09:35:42.000,WATCHED
50,646,2005-07-12 09:37:18.000,WATCHED
273,114,2005-07-12 09:47:58.000,WATCHED
441,720,2005-07-12 09:49:46.000,WATCHED
164,625,2005-07-12 09:57:39.000,WATCHED
87,46,2005-07-12 09:58:02.000,WATCHED
587,743,2005-07-12 10:00:44.000,WATCHED
148,614,2005-07-12 10:27:19.000,WATCHED
334,468,2005-07-12 10:33:14.000,WATCHED
441,45,2005-07-12 10:37:52.000,WATCHED
88,39,2005-07-12 10:39:22.000,WATCHED
285,586,2005-07-12 10:39:39.000,WATCHED
73,626,2005-07-12 10:39:55.000,WATCHED
508,885,2005-07-12 10:41:34.000,WATCHED
8,401,2005-07-12 10:43:53.000,WATCHED
356,157,2005-07-12 10:46:30.000,WATCHED
57,13,2005-07-12 10:51:09.000,WATCHED
526,349,2005-07-12 10:57:10.000,WATCHED
447,19,2005-07-12 10:57:28.000,WATCHED
518,476,2005-07-12 10:59:38.000,WATCHED
25,133,2005-07-12 11:06:17.000,WATCHED
458,629,2005-07-12 11:06:28.000,WATCHED
100,858,2005-07-12 11:08:32.000,WATCHED
330,494,2005-07-12 11:09:47.000,WATCHED
553,809,2005-07-12 11:11:36.000,WATCHED
27,37,2005-07-12 11:13:21.000,WATCHED
134,494,2005-07-12 11:18:05.000,WATCHED
598,99,2005-07-12 11:20:12.000,WATCHED
315,515,2005-07-12 11:20:39.000,WATCHED
99,320,2005-07-12 11:21:06.000,WATCHED
5,951,2005-07-12 11:27:35.000,WATCHED
351,1000,2005-07-12 11:28:22.000,WATCHED
587,640,2005-07-12 11:29:14.000,WATCHED
314,702,2005-07-12 11:32:15.000,WATCHED
50,48,2005-07-12 11:36:22.000,WATCHED
199,328,2005-07-12 11:37:45.000,WATCHED
355,311,2005-07-12 11:39:55.000,WATCHED
249,682,2005-07-12 11:44:33.000,WATCHED
526,213,2005-07-12 11:48:48.000,WATCHED
439,83,2005-07-12 11:49:16.000,WATCHED
322,434,2005-07-12 11:50:56.000,WATCHED
399,521,2005-07-12 11:51:54.000,WATCHED
523,460,2005-07-12 11:53:06.000,WATCHED
571,499,2005-07-12 11:53:40.000,WATCHED
516,521,2005-07-12 11:58:14.000,WATCHED
330,761,2005-07-12 11:58:36.000,WATCHED
586,800,2005-07-12 12:01:07.000,WATCHED
43,634,2005-07-12 12:01:56.000,WATCHED
368,188,2005-07-12 12:04:12.000,WATCHED
339,433,2005-07-12 12:12:43.000,WATCHED
244,753,2005-07-12 12:14:05.000,WATCHED
583,619,2005-07-12 12:14:42.000,WATCHED
5,314,2005-07-12 12:16:28.000,WATCHED
6,833,2005-07-12 12:18:38.000,WATCHED
128,600,2005-07-12 12:19:23.000,WATCHED
246,518,2005-07-12 12:22:12.000,WATCHED
525,344,2005-07-12 12:22:13.000,WATCHED
447,925,2005-07-12 12:23:02.000,WATCHED
192,89,2005-07-12 12:26:38.000,WATCHED
372,622,2005-07-12 12:35:39.000,WATCHED
573,438,2005-07-12 12:37:00.000,WATCHED
204,127,2005-07-12 12:39:23.000,WATCHED
550,679,2005-07-12 12:39:39.000,WATCHED
273,67,2005-07-12 12:44:04.000,WATCHED
103,47,2005-07-12 12:44:57.000,WATCHED
64,966,2005-07-12 12:45:00.000,WATCHED
565,748,2005-07-12 12:45:21.000,WATCHED
184,673,2005-07-12 12:47:22.000,WATCHED
454,752,2005-07-12 12:47:59.000,WATCHED
164,52,2005-07-12 12:48:03.000,WATCHED
470,10,2005-07-12 12:50:19.000,WATCHED
595,349,2005-07-12 12:50:24.000,WATCHED
363,929,2005-07-12 12:53:11.000,WATCHED
267,993,2005-07-12 12:59:16.000,WATCHED
80,90,2005-07-12 13:07:55.000,WATCHED
82,82,2005-07-12 13:10:55.000,WATCHED
322,881,2005-07-12 13:20:41.000,WATCHED
462,175,2005-07-12 13:23:09.000,WATCHED
257,486,2005-07-12 13:23:40.000,WATCHED
226,1000,2005-07-12 13:24:47.000,WATCHED
557,917,2005-07-12 13:27:36.000,WATCHED
370,424,2005-07-12 13:29:06.000,WATCHED
386,139,2005-07-12 13:32:28.000,WATCHED
367,610,2005-07-12 13:34:58.000,WATCHED
273,115,2005-07-12 13:35:02.000,WATCHED
541,494,2005-07-12 13:38:06.000,WATCHED
330,162,2005-07-12 13:40:37.000,WATCHED
151,594,2005-07-12 13:41:16.000,WATCHED
462,614,2005-07-12 13:42:58.000,WATCHED
211,687,2005-07-12 13:44:03.000,WATCHED
499,588,2005-07-12 13:44:57.000,WATCHED
262,545,2005-07-12 13:45:15.000,WATCHED
213,181,2005-07-12 13:47:17.000,WATCHED
97,981,2005-07-12 13:48:14.000,WATCHED
407,830,2005-07-12 13:54:25.000,WATCHED
414,458,2005-07-12 13:56:48.000,WATCHED
455,547,2005-07-12 13:58:23.000,WATCHED
532,341,2005-07-12 13:58:25.000,WATCHED
593,184,2005-07-12 13:58:27.000,WATCHED
299,416,2005-07-12 13:58:51.000,WATCHED
585,323,2005-07-12 14:04:01.000,WATCHED
446,486,2005-07-12 14:04:24.000,WATCHED
428,61,2005-07-12 14:08:20.000,WATCHED
342,116,2005-07-12 14:16:50.000,WATCHED
304,70,2005-07-12 14:16:52.000,WATCHED
366,266,2005-07-12 14:17:55.000,WATCHED
71,271,2005-07-12 14:22:08.000,WATCHED
139,531,2005-07-12 14:22:08.000,WATCHED
359,54,2005-07-12 14:24:16.000,WATCHED
558,922,2005-07-12 14:25:31.000,WATCHED
261,34,2005-07-12 14:29:25.000,WATCHED
64,562,2005-07-12 14:30:28.000,WATCHED
524,294,2005-07-12 14:30:51.000,WATCHED
537,687,2005-07-12 14:33:01.000,WATCHED
126,797,2005-07-12 14:33:21.000,WATCHED
540,798,2005-07-12 14:39:27.000,WATCHED
334,636,2005-07-12 14:43:05.000,WATCHED
459,841,2005-07-12 14:49:39.000,WATCHED
312,380,2005-07-12 14:50:34.000,WATCHED
453,744,2005-07-12 14:53:15.000,WATCHED
147,569,2005-07-12 14:55:42.000,WATCHED
114,320,2005-07-12 14:59:24.000,WATCHED
126,557,2005-07-12 15:07:49.000,WATCHED
531,260,2005-07-12 15:08:28.000,WATCHED
558,119,2005-07-12 15:09:48.000,WATCHED
546,892,2005-07-12 15:13:49.000,WATCHED
49,791,2005-07-12 15:14:48.000,WATCHED
502,112,2005-07-12 15:16:00.000,WATCHED
7,796,2005-07-12 15:17:42.000,WATCHED
262,844,2005-07-12 15:25:33.000,WATCHED
314,738,2005-07-12 15:26:34.000,WATCHED
396,963,2005-07-12 15:29:27.000,WATCHED
433,563,2005-07-12 15:30:47.000,WATCHED
171,789,2005-07-12 15:32:01.000,WATCHED
208,395,2005-07-12 15:46:55.000,WATCHED
151,748,2005-07-12 15:47:51.000,WATCHED
63,367,2005-07-12 15:48:54.000,WATCHED
360,451,2005-07-12 15:49:40.000,WATCHED
396,247,2005-07-12 15:54:40.000,WATCHED
89,834,2005-07-12 15:55:35.000,WATCHED
12,735,2005-07-12 15:55:39.000,WATCHED
171,191,2005-07-12 15:56:08.000,WATCHED
383,639,2005-07-12 16:01:44.000,WATCHED
348,524,2005-07-12 16:02:09.000,WATCHED
351,891,2005-07-12 16:04:40.000,WATCHED
381,983,2005-07-12 16:06:00.000,WATCHED
404,976,2005-07-12 16:10:50.000,WATCHED
121,277,2005-07-12 16:18:12.000,WATCHED
533,828,2005-07-12 16:21:47.000,WATCHED
199,601,2005-07-12 16:23:25.000,WATCHED
506,793,2005-07-12 16:27:56.000,WATCHED
578,44,2005-07-12 16:28:49.000,WATCHED
69,972,2005-07-12 16:30:57.000,WATCHED
546,437,2005-07-12 16:32:33.000,WATCHED
342,324,2005-07-12 16:33:28.000,WATCHED
460,257,2005-07-12 16:33:44.000,WATCHED
76,430,2005-07-12 16:34:40.000,WATCHED
400,980,2005-07-12 16:34:59.000,WATCHED
144,327,2005-07-12 16:35:07.000,WATCHED
571,113,2005-07-12 16:37:28.000,WATCHED
148,21,2005-07-12 16:37:55.000,WATCHED
233,176,2005-07-12 16:38:23.000,WATCHED
245,326,2005-07-12 16:41:00.000,WATCHED
291,51,2005-07-12 16:44:16.000,WATCHED
469,336,2005-07-12 16:47:06.000,WATCHED
115,61,2005-07-12 16:49:11.000,WATCHED
42,609,2005-07-12 16:52:13.000,WATCHED
599,818,2005-07-12 17:03:56.000,WATCHED
500,191,2005-07-12 17:09:08.000,WATCHED
298,646,2005-07-12 17:14:17.000,WATCHED
490,587,2005-07-12 17:21:49.000,WATCHED
269,341,2005-07-12 17:22:06.000,WATCHED
262,382,2005-07-12 17:23:01.000,WATCHED
179,142,2005-07-12 17:31:43.000,WATCHED
376,146,2005-07-12 17:33:53.000,WATCHED
263,79,2005-07-12 17:36:42.000,WATCHED
168,757,2005-07-12 17:51:54.000,WATCHED
485,615,2005-07-12 17:54:19.000,WATCHED
107,345,2005-07-12 17:54:33.000,WATCHED
553,481,2005-07-12 18:03:25.000,WATCHED
54,27,2005-07-12 18:03:50.000,WATCHED
579,406,2005-07-12 18:11:58.000,WATCHED
468,710,2005-07-12 18:14:10.000,WATCHED
290,649,2005-07-12 18:18:50.000,WATCHED
135,40,2005-07-12 18:19:57.000,WATCHED
153,227,2005-07-12 18:20:54.000,WATCHED
198,277,2005-07-12 18:21:01.000,WATCHED
243,50,2005-07-12 18:21:30.000,WATCHED
363,135,2005-07-12 18:22:10.000,WATCHED
300,349,2005-07-12 18:23:39.000,WATCHED
557,174,2005-07-12 18:24:31.000,WATCHED
579,189,2005-07-12 18:26:46.000,WATCHED
281,509,2005-07-12 18:28:12.000,WATCHED
408,373,2005-07-12 18:32:02.000,WATCHED
283,334,2005-07-12 18:33:45.000,WATCHED
502,193,2005-07-12 18:38:51.000,WATCHED
361,911,2005-07-12 18:38:59.000,WATCHED
578,423,2005-07-12 18:42:55.000,WATCHED
163,205,2005-07-12 18:44:04.000,WATCHED
220,98,2005-07-12 18:51:41.000,WATCHED
301,203,2005-07-12 18:53:34.000,WATCHED
533,200,2005-07-12 18:53:37.000,WATCHED
367,316,2005-07-12 18:58:03.000,WATCHED
113,602,2005-07-12 18:58:05.000,WATCHED
533,267,2005-07-12 18:59:45.000,WATCHED
354,765,2005-07-12 19:01:30.000,WATCHED
357,851,2005-07-12 19:03:19.000,WATCHED
323,303,2005-07-12 19:03:22.000,WATCHED
108,489,2005-07-12 19:04:24.000,WATCHED
366,741,2005-07-12 19:07:55.000,WATCHED
561,163,2005-07-12 19:14:05.000,WATCHED
482,706,2005-07-12 19:14:53.000,WATCHED
414,840,2005-07-12 19:20:41.000,WATCHED
18,270,2005-07-12 19:20:45.000,WATCHED
63,77,2005-07-12 19:22:37.000,WATCHED
433,387,2005-07-12 19:24:07.000,WATCHED
479,938,2005-07-12 19:29:19.000,WATCHED
433,253,2005-07-12 19:30:42.000,WATCHED
280,143,2005-07-12 19:32:14.000,WATCHED
75,471,2005-07-12 19:33:49.000,WATCHED
299,872,2005-07-12 19:38:11.000,WATCHED
151,697,2005-07-12 19:38:57.000,WATCHED
24,583,2005-07-12 19:46:29.000,WATCHED
275,945,2005-07-12 19:50:16.000,WATCHED
196,93,2005-07-12 19:53:30.000,WATCHED
516,244,2005-07-12 19:53:51.000,WATCHED
321,893,2005-07-12 19:53:57.000,WATCHED
91,638,2005-07-12 19:54:17.000,WATCHED
83,78,2005-07-12 19:56:52.000,WATCHED
231,762,2005-07-12 19:58:09.000,WATCHED
484,51,2005-07-12 19:58:34.000,WATCHED
38,487,2005-07-12 19:59:25.000,WATCHED
175,313,2005-07-12 20:02:40.000,WATCHED
312,544,2005-07-12 20:03:44.000,WATCHED
190,737,2005-07-12 20:06:47.000,WATCHED
306,158,2005-07-12 20:10:17.000,WATCHED
278,775,2005-07-12 20:12:06.000,WATCHED
13,681,2005-07-12 20:13:45.000,WATCHED
204,789,2005-07-12 20:13:49.000,WATCHED
86,715,2005-07-12 20:15:04.000,WATCHED
161,174,2005-07-12 20:20:50.000,WATCHED
539,979,2005-07-12 20:20:53.000,WATCHED
172,749,2005-07-12 20:23:05.000,WATCHED
531,7,2005-07-12 20:32:50.000,WATCHED
231,864,2005-07-12 20:32:58.000,WATCHED
363,530,2005-07-12 20:37:13.000,WATCHED
416,414,2005-07-12 20:37:37.000,WATCHED
229,322,2005-07-12 20:41:35.000,WATCHED
346,548,2005-07-12 20:46:35.000,WATCHED
166,540,2005-07-12 20:50:39.000,WATCHED
596,103,2005-07-12 20:50:48.000,WATCHED
17,795,2005-07-12 20:52:41.000,WATCHED
159,865,2005-07-12 20:56:04.000,WATCHED
429,989,2005-07-12 20:58:04.000,WATCHED
542,980,2005-07-12 21:00:23.000,WATCHED
490,413,2005-07-12 21:01:11.000,WATCHED
198,641,2005-07-12 21:01:22.000,WATCHED
473,556,2005-07-12 21:03:03.000,WATCHED
507,700,2005-07-12 21:07:35.000,WATCHED
138,344,2005-07-12 21:10:04.000,WATCHED
377,572,2005-07-12 21:20:11.000,WATCHED
315,297,2005-07-12 21:20:50.000,WATCHED
599,645,2005-07-12 21:23:59.000,WATCHED
111,281,2005-07-12 21:25:37.000,WATCHED
13,37,2005-07-12 21:30:41.000,WATCHED
557,376,2005-07-12 21:39:04.000,WATCHED
483,779,2005-07-12 21:44:16.000,WATCHED
292,25,2005-07-12 21:45:25.000,WATCHED
158,1000,2005-07-12 21:46:33.000,WATCHED
485,70,2005-07-12 21:57:16.000,WATCHED
517,807,2005-07-12 21:58:15.000,WATCHED
465,502,2005-07-12 22:02:09.000,WATCHED
25,166,2005-07-12 22:02:18.000,WATCHED
335,314,2005-07-12 22:03:02.000,WATCHED
575,553,2005-07-12 22:03:49.000,WATCHED
529,694,2005-07-12 22:08:46.000,WATCHED
174,167,2005-07-12 22:09:30.000,WATCHED
546,285,2005-07-12 22:11:21.000,WATCHED
361,200,2005-07-12 22:14:34.000,WATCHED
471,370,2005-07-12 22:17:16.000,WATCHED
443,123,2005-07-12 22:18:12.000,WATCHED
361,110,2005-07-12 22:26:56.000,WATCHED
559,274,2005-07-12 22:28:09.000,WATCHED
88,729,2005-07-12 22:29:18.000,WATCHED
23,668,2005-07-12 22:30:15.000,WATCHED
140,890,2005-07-12 22:30:29.000,WATCHED
540,249,2005-07-12 22:32:17.000,WATCHED
109,500,2005-07-12 22:32:58.000,WATCHED
265,730,2005-07-12 22:39:03.000,WATCHED
371,247,2005-07-12 22:39:48.000,WATCHED
490,579,2005-07-12 22:40:48.000,WATCHED
502,278,2005-07-26 22:51:53.000,WATCHED
42,641,2005-07-26 22:52:32.000,WATCHED
354,282,2005-07-26 22:52:45.000,WATCHED
470,985,2005-07-26 22:56:00.000,WATCHED
487,788,2005-07-26 22:56:21.000,WATCHED
508,734,2005-07-26 22:59:19.000,WATCHED
393,655,2005-07-26 23:00:01.000,WATCHED
333,614,2005-07-26 23:02:57.000,WATCHED
463,986,2005-07-26 23:08:04.000,WATCHED
385,294,2005-07-26 23:09:23.000,WATCHED
107,100,2005-07-26 23:11:03.000,WATCHED
435,609,2005-07-26 23:13:10.000,WATCHED
538,12,2005-07-26 23:13:34.000,WATCHED
592,383,2005-07-26 23:15:50.000,WATCHED
427,447,2005-07-26 23:16:04.000,WATCHED
354,62,2005-07-26 23:17:51.000,WATCHED
149,847,2005-07-26 23:18:35.000,WATCHED
441,346,2005-07-26 23:18:49.000,WATCHED
470,267,2005-07-26 23:27:40.000,WATCHED
21,531,2005-07-26 23:28:13.000,WATCHED
373,258,2005-07-26 23:34:02.000,WATCHED
560,356,2005-07-26 23:35:29.000,WATCHED
181,403,2005-07-26 23:40:07.000,WATCHED
200,166,2005-07-26 23:42:03.000,WATCHED
228,679,2005-07-26 23:43:49.000,WATCHED
103,349,2005-07-26 23:44:12.000,WATCHED
503,44,2005-07-26 23:45:33.000,WATCHED
98,735,2005-07-26 23:47:31.000,WATCHED
290,934,2005-07-26 23:51:27.000,WATCHED
306,639,2005-07-26 23:52:47.000,WATCHED
584,247,2005-07-26 23:55:13.000,WATCHED
469,245,2005-07-26 23:55:48.000,WATCHED
240,549,2005-07-26 23:55:57.000,WATCHED
518,483,2005-07-27 00:00:00.000,WATCHED
333,142,2005-07-27 00:02:41.000,WATCHED
452,353,2005-07-27 00:07:51.000,WATCHED
421,43,2005-07-27 00:08:33.000,WATCHED
38,477,2005-07-27 00:10:49.000,WATCHED
245,982,2005-07-27 00:10:58.000,WATCHED
489,932,2005-07-27 00:13:02.000,WATCHED
404,336,2005-07-27 00:15:04.000,WATCHED
185,15,2005-07-27 00:15:18.000,WATCHED
45,346,2005-07-27 00:15:35.000,WATCHED
296,253,2005-07-27 00:16:31.000,WATCHED
370,363,2005-07-27 00:16:45.000,WATCHED
579,580,2005-07-27 00:23:54.000,WATCHED
418,4,2005-07-27 00:26:14.000,WATCHED
366,765,2005-07-27 00:26:17.000,WATCHED
434,374,2005-07-27 00:31:25.000,WATCHED
564,999,2005-07-27 00:32:04.000,WATCHED
122,643,2005-07-27 00:39:16.000,WATCHED
527,732,2005-07-27 00:39:54.000,WATCHED
41,680,2005-07-27 00:40:01.000,WATCHED
429,775,2005-07-27 00:40:50.000,WATCHED
132,796,2005-07-27 00:47:40.000,WATCHED
141,224,2005-07-27 00:49:53.000,WATCHED
164,250,2005-07-27 00:50:30.000,WATCHED
362,32,2005-07-27 00:51:38.000,WATCHED
284,841,2005-07-27 00:53:41.000,WATCHED
443,382,2005-07-27 00:55:03.000,WATCHED
297,525,2005-07-27 00:56:30.000,WATCHED
448,398,2005-07-27 00:57:42.000,WATCHED
262,456,2005-07-27 00:59:05.000,WATCHED
334,689,2005-07-27 00:59:50.000,WATCHED
316,165,2005-07-27 01:00:08.000,WATCHED
120,879,2005-07-27 01:00:34.000,WATCHED
146,886,2005-07-27 01:02:46.000,WATCHED
307,71,2005-07-27 01:03:06.000,WATCHED
106,748,2005-07-27 01:04:45.000,WATCHED
154,683,2005-07-27 01:05:24.000,WATCHED
400,940,2005-07-27 01:08:26.000,WATCHED
66,356,2005-07-27 01:12:13.000,WATCHED
236,710,2005-07-27 01:13:45.000,WATCHED
342,461,2005-07-27 01:14:02.000,WATCHED
300,172,2005-07-27 01:16:29.000,WATCHED
224,3,2005-07-27 01:21:19.000,WATCHED
31,440,2005-07-27 01:23:24.000,WATCHED
240,320,2005-07-27 01:25:34.000,WATCHED
349,902,2005-07-27 01:26:14.000,WATCHED
161,138,2005-07-27 01:32:06.000,WATCHED
314,966,2005-07-27 01:36:05.000,WATCHED
446,532,2005-07-27 01:38:36.000,WATCHED
264,771,2005-07-27 01:42:20.000,WATCHED
257,911,2005-07-27 01:43:39.000,WATCHED
12,799,2005-07-27 01:44:03.000,WATCHED
414,348,2005-07-27 01:45:44.000,WATCHED
590,662,2005-07-27 01:56:01.000,WATCHED
254,890,2005-07-27 01:58:34.000,WATCHED
239,170,2005-07-27 02:01:03.000,WATCHED
463,855,2005-07-27 02:03:21.000,WATCHED
524,156,2005-07-27 02:14:40.000,WATCHED
34,83,2005-07-27 02:15:01.000,WATCHED
423,312,2005-07-27 02:15:16.000,WATCHED
176,165,2005-07-27 02:16:03.000,WATCHED
451,240,2005-07-27 02:20:22.000,WATCHED
491,841,2005-07-27 02:20:26.000,WATCHED
506,864,2005-07-27 02:24:27.000,WATCHED
380,590,2005-07-27 02:26:38.000,WATCHED
243,373,2005-07-27 02:31:15.000,WATCHED
303,913,2005-07-27 02:32:44.000,WATCHED
252,683,2005-07-27 02:36:40.000,WATCHED
176,772,2005-07-27 02:40:29.000,WATCHED
493,758,2005-07-27 02:48:58.000,WATCHED
61,723,2005-07-27 02:50:15.000,WATCHED
179,183,2005-07-27 02:54:25.000,WATCHED
389,627,2005-07-27 02:57:43.000,WATCHED
550,282,2005-07-27 03:01:40.000,WATCHED
530,314,2005-07-27 03:02:07.000,WATCHED
269,745,2005-07-27 03:03:09.000,WATCHED
352,615,2005-07-27 03:03:25.000,WATCHED
281,373,2005-07-27 03:03:37.000,WATCHED
90,532,2005-07-27 03:06:09.000,WATCHED
70,563,2005-07-27 03:06:12.000,WATCHED
171,693,2005-07-27 03:06:44.000,WATCHED
518,415,2005-07-27 03:07:29.000,WATCHED
99,415,2005-07-27 03:11:48.000,WATCHED
524,103,2005-07-27 03:17:19.000,WATCHED
379,915,2005-07-27 03:18:32.000,WATCHED
188,89,2005-07-27 03:20:18.000,WATCHED
493,749,2005-07-27 03:24:23.000,WATCHED
147,18,2005-07-27 03:27:29.000,WATCHED
64,388,2005-07-27 03:27:35.000,WATCHED
349,818,2005-07-27 03:27:56.000,WATCHED
236,628,2005-07-27 03:31:11.000,WATCHED
581,811,2005-07-27 03:31:48.000,WATCHED
332,667,2005-07-27 03:32:41.000,WATCHED
55,251,2005-07-27 03:33:17.000,WATCHED
184,289,2005-07-27 03:34:37.000,WATCHED
